description,gene_name
sp|Q8TD07|RAE1E_HUMAN,Q8TD07
sp|Q8N0V3|RBFA_HUMAN,Q8N0V3
sp|P78406|RAE1L_HUMAN,P78406
sp|Q6NUR6|R216L_HUMAN,Q6NUR6
sp|P62877|RBX1_HUMAN,P62877
sp|P24386|RAE1_HUMAN,P24386
sp|Q9UBF6|RBX2_HUMAN,Q9UBF6
sp|Q8NI28|R32DT_HUMAN,Q8NI28
sp|P26374|RAE2_HUMAN,P26374
sp|P0DJD3|RBY1A_HUMAN,P0DJD3
sp|A6NDE4|RBY1B_HUMAN,A6NDE4
sp|Q59GN2|R39L5_HUMAN,Q59GN2
sp|P0DJD4|RBY1C_HUMAN,P0DJD4
sp|P0C7P1|RBY1D_HUMAN,P0C7P1
sp|Q8TBN0|R3GEF_HUMAN,Q8TBN0
sp|A6NEQ0|RBY1E_HUMAN,A6NEQ0
sp|Q15415|RBY1F_HUMAN,Q15415
sp|Q9Y3T6|R3HC1_HUMAN,Q9Y3T6
sp|Q7Z5L2|R3HCL_HUMAN,Q7Z5L2
sp|Q9Y2P8|RCL1_HUMAN,Q9Y2P8
sp|Q15032|R3HD1_HUMAN,Q15032
sp|Q9Y2K5|R3HD2_HUMAN,Q9Y2K5
sp|P06400|RB_HUMAN,P06400
sp|Q96D70|R3HD4_HUMAN,Q96D70
sp|Q14257|RCN2_HUMAN,Q14257
sp|Q9HBD1|RC3H2_HUMAN,Q9HBD1
sp|Q09MP3|R51A2_HUMAN,Q09MP3
sp|Q96D15|RCN3_HUMAN,Q96D15
sp|Q6MZT1|R7BP_HUMAN,Q6MZT1
sp|P04049|RAF1_HUMAN,P04049
sp|Q86UN2|R4RL1_HUMAN,Q86UN2
sp|Q9H6Z4|RANB3_HUMAN,Q9H6Z4
sp|Q9NTZ6|RBM12_HUMAN,Q9NTZ6
sp|Q6ZRY4|RBPS2_HUMAN,Q6ZRY4
sp|Q8TAI7|REBL1_HUMAN,Q8TAI7
sp|Q8IXT5|RB12B_HUMAN,Q8IXT5
sp|Q96S59|RANB9_HUMAN,Q96S59
sp|Q86UN3|R4RL2_HUMAN,Q86UN3
sp|Q5TC82|RC3H1_HUMAN,Q5TC82
sp|Q15293|RCN1_HUMAN,Q15293
sp|Q96B01|R51A1_HUMAN,Q96B01
sp|Q02833|RASF7_HUMAN,Q02833
sp|Q9BUV8|RCAF1_HUMAN,Q9BUV8
sp|Q8NHQ8|RASF8_HUMAN,Q8NHQ8
sp|P53805|RCAN1_HUMAN,P53805
sp|O75901|RASF9_HUMAN,O75901
sp|Q6ZS82|R9BP_HUMAN,Q6ZS82
sp|A6NK89|RASFA_HUMAN,A6NK89
sp|Q32P51|RA1L2_HUMAN,Q32P51
sp|A0A2R8Y4L2|RA1L3_HUMAN,A0A2R8Y4L2
sp|Q14206|RCAN2_HUMAN,Q14206
sp|P15918|RAG1_HUMAN,P15918
sp|Q9UKA8|RCAN3_HUMAN,Q9UKA8
sp|O15315|RA51B_HUMAN,O15315
sp|Q9UKL0|RCOR1_HUMAN,Q9UKL0
sp|O00559|RCAS1_HUMAN,O00559
sp|P01112|RASH_HUMAN,P01112
sp|O43502|RA51C_HUMAN,O43502
sp|Q8IZ40|RCOR2_HUMAN,Q8IZ40
sp|O75771|RA51D_HUMAN,O75771
sp|P55895|RAG2_HUMAN,P55895
sp|Q9P2K3|RCOR3_HUMAN,Q9P2K3
sp|Q9Y620|RA54B_HUMAN,Q9Y620
sp|Q8NDN9|RCBT1_HUMAN,Q8NDN9
sp|O95199|RCBT2_HUMAN,O95199
sp|Q96I51|RCC1L_HUMAN,Q96I51
sp|P01116|RASK_HUMAN,P01116
sp|P18754|RCC1_HUMAN,P18754
sp|O95294|RASL1_HUMAN,O95294
sp|Q15109|RAGE_HUMAN,Q15109
sp|O43374|RASL2_HUMAN,O43374
sp|Q9P258|RCC2_HUMAN,Q9P258
sp|Q86YV0|RASL3_HUMAN,Q86YV0
sp|Q9NYN1|RASLC_HUMAN,Q9NYN1
sp|A6NED2|RCCD1_HUMAN,A6NED2
sp|P61026|RAB10_HUMAN,P61026
sp|O14807|RASM_HUMAN,O14807
sp|P46060|RAGP1_HUMAN,P46060
sp|P01111|RASN_HUMAN,P01111
sp|Q6IQ22|RAB12_HUMAN,Q6IQ22
sp|Q9P0K7|RAI14_HUMAN,Q9P0K7
sp|P51153|RAB13_HUMAN,P51153
sp|Q7Z5J4|RAI1_HUMAN,Q7Z5J4
sp|P61106|RAB14_HUMAN,P61106
sp|Q9Y5P3|RAI2_HUMAN,Q9Y5P3
sp|Q8NFJ5|RAI3_HUMAN,Q8NFJ5
sp|P59190|RAB15_HUMAN,P59190
sp|Q9H4I0|RD21L_HUMAN,Q9H4I0
sp|Q5U651|RAIN_HUMAN,Q5U651
sp|Q9H0T7|RAB17_HUMAN,Q9H0T7
sp|A6NC62|RAKDN_HUMAN,A6NC62
sp|P11233|RALA_HUMAN,P11233
sp|Q9NP72|RAB18_HUMAN,Q9NP72
sp|P54725|RD23A_HUMAN,P54725
sp|A4D1S5|RAB19_HUMAN,A4D1S5
sp|P11234|RALB_HUMAN,P11234
sp|P54727|RD23B_HUMAN,P54727
sp|P62820|RAB1A_HUMAN,P62820
sp|Q6VN20|RBP10_HUMAN,Q6VN20
sp|Q86SE5|RALYL_HUMAN,Q86SE5
sp|Q9H2T7|RBP17_HUMAN,Q9H2T7
sp|Q9UKM9|RALY_HUMAN,Q9UKM9
sp|Q8IY67|RAVR1_HUMAN,Q8IY67
sp|Q9H0U4|RAB1B_HUMAN,Q9H0U4
sp|Q9HCJ3|RAVR2_HUMAN,Q9HCJ3
sp|Q15311|RBP1_HUMAN,Q15311
sp|Q9BTL3|RAMAC_HUMAN,Q9BTL3
sp|Q92928|RAB1C_HUMAN,Q92928
sp|Q9NX57|RAB20_HUMAN,Q9NX57
sp|Q96IS3|RAX2_HUMAN,Q96IS3
sp|O60894|RAMP1_HUMAN,O60894
sp|Q9UL25|RAB21_HUMAN,Q9UL25
sp|P49792|RBP2_HUMAN,P49792
sp|O60895|RAMP2_HUMAN,O60895
sp|Q9ULC3|RAB23_HUMAN,Q9ULC3
sp|O60896|RAMP3_HUMAN,O60896
sp|Q969Q5|RAB24_HUMAN,Q969Q5
sp|P57735|RAB25_HUMAN,P57735
sp|P62491|RB11A_HUMAN,P62491
sp|Q92804|RBP56_HUMAN,Q92804
sp|Q9ULW5|RAB26_HUMAN,Q9ULW5
sp|P61574|RE113_HUMAN,P61574
sp|Q7Z4M0|RE114_HUMAN,Q7Z4M0
sp|P98175|RBM10_HUMAN,P98175
sp|P51157|RAB28_HUMAN,P51157
sp|Q9UBG7|RBPJL_HUMAN,Q9UBG7
sp|Q15907|RB11B_HUMAN,Q15907
sp|P57052|RBM11_HUMAN,P57052
sp|Q93062|RBPMS_HUMAN,Q93062
sp|P61019|RAB2A_HUMAN,P61019
sp|Q96PK6|RBM14_HUMAN,Q96PK6
sp|Q8NDT2|RB15B_HUMAN,Q8NDT2
sp|P61576|REC04_HUMAN,P61576
sp|P61578|REC16_HUMAN,P61578
sp|P61572|REC19_HUMAN,P61572
sp|P43487|RANG_HUMAN,P43487
sp|Q96T37|RBM15_HUMAN,Q96T37
sp|Q9UL26|RB22A_HUMAN,Q9UL26
sp|P61571|REC21_HUMAN,P61571
sp|Q96H35|RBM18_HUMAN,Q96H35
sp|P51159|RB27A_HUMAN,P51159
sp|C0HM01|RBRP_HUMAN,C0HM01
sp|Q69383|REC6_HUMAN,Q69383
sp|Q9Y4C8|RBM19_HUMAN,Q9Y4C8
sp|O95072|REC8_HUMAN,O95072
sp|Q5T481|RBM20_HUMAN,Q5T481
sp|O00194|RB27B_HUMAN,O00194
sp|P61573|REC9_HUMAN,P61573
sp|Q9NW64|RBM22_HUMAN,Q9NW64
sp|Q14088|RB33A_HUMAN,Q14088
sp|P62826|RAN_HUMAN,P62826
sp|Q9H082|RB33B_HUMAN,Q9H082
sp|Q86U06|RBM23_HUMAN,Q86U06
sp|Q14964|RB39A_HUMAN,Q14964
sp|Q9BX46|RBM24_HUMAN,Q9BX46
sp|Q96DA2|RB39B_HUMAN,Q96DA2
sp|P62834|RAP1A_HUMAN,P62834
sp|Q9NRI6|PYY2_HUMAN,Q9NRI6
sp|Q5JQD4|PYY3_HUMAN,Q5JQD4
sp|P49756|RBM25_HUMAN,P49756
sp|Q15042|RB3GP_HUMAN,Q15042
sp|Q5T8P6|RBM26_HUMAN,Q5T8P6
sp|P61224|RAP1B_HUMAN,P61224
sp|Q8WXH6|RB40A_HUMAN,Q8WXH6
sp|P10082|PYY_HUMAN,P10082
sp|Q12829|RB40B_HUMAN,Q12829
sp|Q9P2N5|RBM27_HUMAN,Q9P2N5
sp|Q96S21|RB40C_HUMAN,Q96S21
sp|P0C0E4|RB40L_HUMAN,P0C0E4
sp|Q9NW13|RBM28_HUMAN,Q9NW13
sp|Q96EV2|RBM33_HUMAN,Q96EV2
sp|P20742|PZP_HUMAN,P20742
sp|P42696|RBM34_HUMAN,P42696
sp|Q8IUD2|RB6I2_HUMAN,Q8IUD2
sp|Q9H0Z9|RBM38_HUMAN,Q9H0Z9
sp|Q9UPQ7|PZRN3_HUMAN,Q9UPQ7
sp|P10114|RAP2A_HUMAN,P10114
sp|Q14498|RBM39_HUMAN,Q14498
sp|Q6ZMN7|PZRN4_HUMAN,Q6ZMN7
sp|P61225|RAP2B_HUMAN,P61225
sp|Q04671|P_HUMAN,Q04671
sp|P98179|RBM3_HUMAN,P98179
sp|Q9Y3L5|RAP2C_HUMAN,Q9Y3L5
sp|Q96IZ5|RBM41_HUMAN,Q96IZ5
sp|Q9BTD8|RBM42_HUMAN,Q9BTD8
sp|Q6ZSC3|RBM43_HUMAN,Q6ZSC3
sp|Q6ZP01|RBM44_HUMAN,Q6ZP01
sp|Q8IUH3|RBM45_HUMAN,Q8IUH3
sp|Q8TBY0|RBM46_HUMAN,Q8TBY0
sp|A0AV96|RBM47_HUMAN,A0AV96
sp|Q70E73|RAPH1_HUMAN,Q70E73
sp|O14957|QCR10_HUMAN,O14957
sp|Q5RL73|RBM48_HUMAN,Q5RL73
sp|Q9BWF3|RBM4_HUMAN,Q9BWF3
sp|Q9NZQ7|PD1L1_HUMAN,Q9NZQ7
sp|Q13258|PD2R_HUMAN,Q13258
sp|Q9NTI5|PDS5B_HUMAN,Q9NTI5
sp|Q8N339|MT1M_HUMAN,Q8N339
sp|Q3KNV8|PCGF3_HUMAN,Q3KNV8
sp|Q96DH6|MSI2H_HUMAN,Q96DH6
sp|O94776|MTA2_HUMAN,O94776
sp|Q13126|MTAP_HUMAN,Q13126
sp|O95897|NOE2_HUMAN,O95897
sp|O75323|NIPS2_HUMAN,O75323
sp|P00387|NB5R3_HUMAN,P00387
sp|Q6BCY4|NB5R2_HUMAN,Q6BCY4
sp|Q8TDF5|NETO1_HUMAN,Q8TDF5
sp|A0A5F9ZHS7|NFILZ_HUMAN,A0A5F9ZHS7
sp|A6NCS4|NKX26_HUMAN,A6NCS4
sp|P0C0P6|NPS_HUMAN,P0C0P6
sp|Q9UFN0|NPS3A_HUMAN,Q9UFN0
sp|Q9Y5X5|NPFF2_HUMAN,Q9Y5X5
sp|Q96L73|NSD1_HUMAN,Q96L73
sp|O43447|PPIH_HUMAN,O43447
sp|Q8N3J5|PPM1K_HUMAN,Q8N3J5
sp|P13056|NR2C1_HUMAN,P13056
sp|P10588|NR2F6_HUMAN,P10588
sp|P34130|NTF4_HUMAN,P34130
sp|Q9Y5X4|NR2E3_HUMAN,Q9Y5X4
sp|P49116|NR2C2_HUMAN,P49116
sp|Q9NRG1|PRDC1_HUMAN,Q9NRG1
sp|Q13356|PPIL2_HUMAN,Q13356
sp|O00712|NFIB_HUMAN,O00712
sp|Q9H0G5|NSRP1_HUMAN,Q9H0G5
sp|Q8TCD5|NT5C_HUMAN,Q8TCD5
sp|Q9H939|PPIP2_HUMAN,Q9H939
sp|Q7Z3S9|NT2NA_HUMAN,Q7Z3S9
sp|P69849|NOMO3_HUMAN,P69849
sp|Q86UR1|NOXA1_HUMAN,Q86UR1
sp|Q14978|NOLC1_HUMAN,Q14978
sp|Q9UGY1|NOL12_HUMAN,Q9UGY1
sp|Q9ULW6|NP1L2_HUMAN,Q9ULW6
sp|Q9ULJ1|ODF2L_HUMAN,Q9ULJ1
sp|Q9Y5G6|PCDG7_HUMAN,Q9Y5G6
sp|P04000|OPSR_HUMAN,P04000
sp|P0DN78|OPSG3_HUMAN,P0DN78
sp|Q9HBI0|PARVG_HUMAN,Q9HBI0
sp|P30039|PBLD_HUMAN,P30039
sp|Q9NRP0|OSTC_HUMAN,Q9NRP0
sp|P0C8F1|PATE4_HUMAN,P0C8F1
sp|P10451|OSTP_HUMAN,P10451
sp|Q6UY27|PATE2_HUMAN,Q6UY27
sp|O75781|PALM_HUMAN,O75781
sp|Q9H8K7|PAAT_HUMAN,Q9H8K7
sp|Q96IZ0|PAWR_HUMAN,Q96IZ0
sp|Q06710|PAX8_HUMAN,Q06710
sp|Q86V24|PAQR2_HUMAN,Q86V24
sp|Q9H714|PACER_HUMAN,Q9H714
sp|Q9BTK6|PAGR1_HUMAN,Q9BTK6
sp|Q9BPZ3|PAIP2_HUMAN,Q9BPZ3
sp|Q9Y5H5|PCDA9_HUMAN,Q9Y5H5
sp|Q9Y5E4|PCDB5_HUMAN,Q9Y5E4
sp|Q7Z3H0|PANKY_HUMAN,Q7Z3H0
sp|Q96M98|PACRG_HUMAN,Q96M98
sp|Q9Y5H1|PCDG2_HUMAN,Q9Y5H1
sp|Q9ULR5|PAI2B_HUMAN,Q9ULR5
sp|O14917|PCD17_HUMAN,O14917
sp|Q9ULC6|PADI1_HUMAN,Q9ULC6
sp|Q9NRC9|OTOR_HUMAN,Q9NRC9
sp|Q5QFB9|PAPAS_HUMAN,Q5QFB9
sp|O14683|P5I11_HUMAN,O14683
sp|Q8NBR0|P5I13_HUMAN,Q8NBR0
sp|Q15620|OR8B8_HUMAN,Q15620
sp|Q99650|OSMR_HUMAN,Q99650
sp|Q01804|OTUD4_HUMAN,Q01804
sp|Q8NCC3|PAG15_HUMAN,Q8NCC3
sp|Q9Y5P8|P2R3B_HUMAN,Q9Y5P8
sp|Q6IEU7|OR5MA_HUMAN,Q6IEU7
sp|Q8NGY2|OR6K2_HUMAN,Q8NGY2
sp|Q8NHB8|OR5K2_HUMAN,Q8NHB8
sp|Q96RD1|OR6C1_HUMAN,Q96RD1
sp|Q9NZP2|OR6C2_HUMAN,Q9NZP2
sp|Q8NGA2|OR7A2_HUMAN,Q8NGA2
sp|Q99571|P2RX4_HUMAN,Q99571
sp|A0A096LPK9|ORN4C_HUMAN,A0A096LPK9
sp|Q8NH87|OR9G1_HUMAN,Q8NH87
sp|Q96DM1|PGBD4_HUMAN,Q96DM1
sp|P98160|PGBM_HUMAN,P98160
sp|P12955|PEPD_HUMAN,P12955
sp|Q8N3Y7|RDHE2_HUMAN,Q8N3Y7
sp|Q13702|RAPSN_HUMAN,Q13702
sp|Q9BQ51|PD1L2_HUMAN,Q9BQ51
sp|Q15113|PCOC1_HUMAN,Q15113
sp|P35558|PCKGC_HUMAN,P35558
sp|Q29RF7|PDS5A_HUMAN,Q29RF7
sp|Q8IVA1|PCP2_HUMAN,Q8IVA1
sp|P22695|QCR2_HUMAN,P22695
sp|Q9Y5S9|RBM8A_HUMAN,Q9Y5S9
sp|A0A096LP55|QCR6L_HUMAN,A0A096LP55
sp|P29558|RBMS1_HUMAN,P29558
sp|P07919|QCR6_HUMAN,P07919
sp|Q15434|RBMS2_HUMAN,Q15434
sp|Q6XE24|RBMS3_HUMAN,Q6XE24
sp|Q9Y388|RBMX2_HUMAN,Q9Y388
sp|P15153|RAC2_HUMAN,P15153
sp|P14927|QCR7_HUMAN,P14927
sp|P60763|RAC3_HUMAN,P60763
sp|P38159|RBMX_HUMAN,P38159
sp|P10276|RARA_HUMAN,P10276
sp|Q9H1K0|RBNS5_HUMAN,Q9H1K0
sp|O14949|QCR8_HUMAN,O14949
sp|P10826|RARB_HUMAN,P10826
sp|Q9UDW1|QCR9_HUMAN,Q9UDW1
sp|P13631|RARG_HUMAN,P13631
sp|Q99969|RARR2_HUMAN,Q99969
sp|Q8WUD1|RAB2B_HUMAN,Q8WUD1
sp|Q15771|RAB30_HUMAN,Q15771
sp|Q13636|RAB31_HUMAN,Q13636
sp|Q13637|RAB32_HUMAN,Q13637
sp|P63244|RACK1_HUMAN,P63244
sp|Q9BZG1|RAB34_HUMAN,Q9BZG1
sp|Q15286|RAB35_HUMAN,Q15286
sp|O95755|RAB36_HUMAN,O95755
sp|Q96AX2|RAB37_HUMAN,Q96AX2
sp|P57729|RAB38_HUMAN,P57729
sp|C9J798|RAS4B_HUMAN,C9J798
sp|P20336|RAB3A_HUMAN,P20336
sp|P20936|RASA1_HUMAN,P20936
sp|Q15283|RASA2_HUMAN,Q15283
sp|Q96PU8|QKI_HUMAN,Q96PU8
sp|Q14644|RASA3_HUMAN,Q14644
sp|P20337|RAB3B_HUMAN,P20337
sp|O75943|RAD17_HUMAN,O75943
sp|Q96E17|RAB3C_HUMAN,Q96E17
sp|Q9Y272|RASD1_HUMAN,Q9Y272
sp|O95716|RAB3D_HUMAN,O95716
sp|Q96QF0|RAB3I_HUMAN,Q96QF0
sp|Q8IZ41|RASEF_HUMAN,Q8IZ41
sp|O95825|QORL1_HUMAN,O95825
sp|Q7Z444|RASE_HUMAN,Q7Z444
sp|Q5JT25|RAB41_HUMAN,Q5JT25
sp|Q53FA7|QORX_HUMAN,Q53FA7
sp|Q9NS23|RASF1_HUMAN,Q9NS23
sp|Q8N4Z0|RAB42_HUMAN,Q8N4Z0
sp|Q9NS91|RAD18_HUMAN,Q9NS91
sp|Q08257|QOR_HUMAN,Q08257
sp|Q86YS6|RAB43_HUMAN,Q86YS6
sp|P50749|RASF2_HUMAN,P50749
sp|Q7Z6P3|RAB44_HUMAN,Q7Z6P3
sp|Q86WH2|RASF3_HUMAN,Q86WH2
sp|Q9H2L5|RASF4_HUMAN,Q9H2L5
sp|P20338|RAB4A_HUMAN,P20338
sp|Q8WWW0|RASF5_HUMAN,Q8WWW0
sp|O60671|RAD1_HUMAN,O60671
sp|Q6ZTQ3|RASF6_HUMAN,Q6ZTQ3
sp|P61018|RAB4B_HUMAN,P61018
sp|P20339|RAB5A_HUMAN,P20339
sp|O60216|RAD21_HUMAN,O60216
sp|P61020|RAB5B_HUMAN,P61020
sp|P51148|RAB5C_HUMAN,P51148
sp|Q9NXS2|QPCTL_HUMAN,Q9NXS2
sp|P20340|RAB6A_HUMAN,P20340
sp|Q16769|QPCT_HUMAN,Q16769
sp|Q9NRW1|RAB6B_HUMAN,Q9NRW1
sp|Q9H0N0|RAB6C_HUMAN,Q9H0N0
sp|Q53S08|RAB6D_HUMAN,Q53S08
sp|Q96P65|QRFPR_HUMAN,Q96P65
sp|P51149|RAB7A_HUMAN,P51149
sp|Q2TAL8|QRIC1_HUMAN,Q2TAL8
sp|Q9H0J4|QRIC2_HUMAN,Q9H0J4
sp|Q96AH8|RAB7B_HUMAN,Q96AH8
sp|O14966|RAB7L_HUMAN,O14966
sp|Q2KHR3|QSER1_HUMAN,Q2KHR3
sp|Q92878|RAD50_HUMAN,Q92878
sp|P61006|RAB8A_HUMAN,P61006
sp|O00391|QSOX1_HUMAN,O00391
sp|Q6ZRP7|QSOX2_HUMAN,Q6ZRP7
sp|Q92930|RAB8B_HUMAN,Q92930
sp|Q5T6V5|QSPP_HUMAN,Q5T6V5
sp|P51151|RAB9A_HUMAN,P51151
sp|Q9NP90|RAB9B_HUMAN,Q9NP90
sp|Q15276|RABE1_HUMAN,Q15276
sp|Q9H5N1|RABE2_HUMAN,Q9H5N1
sp|Q06609|RAD51_HUMAN,Q06609
sp|Q7Z6M1|RABEK_HUMAN,Q7Z6M1
sp|P43351|RAD52_HUMAN,P43351
sp|Q5HYI8|RABL3_HUMAN,Q5HYI8
sp|Q3YEC7|RABL6_HUMAN,Q3YEC7
sp|Q92698|RAD54_HUMAN,Q92698
sp|P29762|RABP1_HUMAN,P29762
sp|P29373|RABP2_HUMAN,P29373
sp|Q9UJ41|RABX5_HUMAN,Q9UJ41
sp|Q99638|RAD9A_HUMAN,Q99638
sp|P63000|RAC1_HUMAN,P63000
sp|Q96AA3|RFT1_HUMAN,Q96AA3
sp|Q14699|RFTN1_HUMAN,Q14699
sp|Q52LD8|RFTN2_HUMAN,Q52LD8
sp|Q6PCD5|RFWD3_HUMAN,Q6PCD5
sp|Q33E94|RFX4_HUMAN,Q33E94
sp|P48382|RFX5_HUMAN,P48382
sp|Q8HWS3|RFX6_HUMAN,Q8HWS3
sp|Q9NS39|RED2_HUMAN,Q9NS39
sp|Q6ZVN8|RGMC_HUMAN,Q6ZVN8
sp|Q99666|RGPD5_HUMAN,Q99666
sp|Q9NZL6|RGL1_HUMAN,Q9NZL6
sp|Q6ZRI8|RHG36_HUMAN,Q6ZRI8
sp|O14715|RGPD8_HUMAN,O14715
sp|Q9C0H5|RHG39_HUMAN,Q9C0H5
sp|Q5JS13|RGPS1_HUMAN,Q5JS13
sp|Q3KRB8|RHGBB_HUMAN,Q3KRB8
sp|O43665|RGS10_HUMAN,O43665
sp|O94810|RGS11_HUMAN,O94810
sp|Q9UGC6|RGS17_HUMAN,Q9UGC6
sp|Q96NA2|RILP_HUMAN,Q96NA2
sp|Q08116|RGS1_HUMAN,Q08116
sp|A6NNM3|RIM3B_HUMAN,A6NNM3
sp|A6NJZ7|RIM3C_HUMAN,A6NJZ7
sp|O95153|RIMB1_HUMAN,O95153
sp|P04090|REL2_HUMAN,P04090
sp|O75154|RFIP3_HUMAN,O75154
sp|Q86YS3|RFIP4_HUMAN,Q86YS3
sp|Q8WXF3|REL3_HUMAN,Q8WXF3
sp|P49796|RGS3_HUMAN,P49796
sp|Q9BXF6|RFIP5_HUMAN,Q9BXF6
sp|Q9Y644|RFNG_HUMAN,Q9Y644
sp|P49758|RGS6_HUMAN,P49758
sp|Q8IXN7|RIMKA_HUMAN,Q8IXN7
sp|O43251|RFOX2_HUMAN,O43251
sp|Q4ADV7|RIC1_HUMAN,Q4ADV7
sp|O75916|RGS9_HUMAN,O75916
sp|A6NFN3|RFOX3_HUMAN,A6NFN3
sp|Q9Y342|PLLP_HUMAN,Q9Y342
sp|Q01201|RELB_HUMAN,Q01201
sp|O95980|RECK_HUMAN,O95980
sp|Q00169|PIPNA_HUMAN,Q00169
sp|Q9H0N5|PHS2_HUMAN,Q9H0N5
sp|P04798|CP1A1_HUMAN,P04798
sp|Q8N684|CPSF7_HUMAN,Q8N684
sp|P05181|CP2E1_HUMAN,P05181
sp|P10589|COT1_HUMAN,P10589
sp|P02511|CRYAB_HUMAN,P02511
sp|P05177|CP1A2_HUMAN,P05177
sp|P24468|COT2_HUMAN,P24468
sp|Q8TE59|ATS19_HUMAN,Q8TE59
sp|P24903|CP2F1_HUMAN,P24903
sp|Q9UHI8|ATS1_HUMAN,Q9UHI8
sp|P21918|DRD5_HUMAN,P21918
sp|P0DMC3|ELA_HUMAN,P0DMC3
sp|Q6P2E9|EDC4_HUMAN,Q6P2E9
sp|P11161|EGR2_HUMAN,P11161
sp|Q9H8V3|ECT2_HUMAN,Q9H8V3
sp|O95990|F107A_HUMAN,O95990
sp|Q9H8M9|EVA1A_HUMAN,Q9H8M9
sp|Q96B26|EXOS8_HUMAN,Q96B26
sp|Q8TBF8|FA81A_HUMAN,Q8TBF8
sp|Q99504|EYA3_HUMAN,Q99504
sp|Q68DA7|FMN1_HUMAN,Q68DA7
sp|P11413|G6PD_HUMAN,P11413
sp|Q16676|FOXD1_HUMAN,Q16676
sp|Q9NYA3|GOG6A_HUMAN,Q9NYA3
sp|Q9BXV9|GON7_HUMAN,Q9BXV9
sp|Q5VW38|GP107_HUMAN,Q5VW38
sp|Q86XS8|GOLI_HUMAN,Q86XS8
sp|P63096|GNAI1_HUMAN,P63096
sp|O75311|GLRA3_HUMAN,O75311
sp|O14775|GNB5_HUMAN,O14775
sp|P25092|GUC2C_HUMAN,P25092
sp|Q16778|H2B2E_HUMAN,Q16778
sp|Q5QNW6|H2B2F_HUMAN,Q5QNW6
sp|A8MUP6|GS1L2_HUMAN,A8MUP6
sp|P08263|GSTA1_HUMAN,P08263
sp|Q6PII5|HAGHL_HUMAN,Q6PII5
sp|Q86VS3|IQCH_HUMAN,Q86VS3
sp|Q9NZM3|ITSN2_HUMAN,Q9NZM3
sp|Q68E01|INT3_HUMAN,Q68E01
sp|Q1A5X6|IQCJ_HUMAN,Q1A5X6
sp|Q8N0W5|IQCK_HUMAN,Q8N0W5
sp|A0A1B0GVH7|IQCM_HUMAN,A0A1B0GVH7
sp|Q96LU5|IMP1L_HUMAN,Q96LU5
sp|Q96HW7|INT4_HUMAN,Q96HW7
sp|Q9H0B3|IQCN_HUMAN,Q9H0B3
sp|Q96AZ6|ISG20_HUMAN,Q96AZ6
sp|Q5JSJ4|INT6L_HUMAN,Q5JSJ4
sp|Q96T52|IMP2L_HUMAN,Q96T52
sp|Q9UL03|INT6_HUMAN,Q9UL03
sp|Q9NVH2|INT7_HUMAN,Q9NVH2
sp|Q1W4C9|ISK13_HUMAN,Q1W4C9
sp|Q75QN2|INT8_HUMAN,Q75QN2
sp|Q6IE38|ISK14_HUMAN,Q6IE38
sp|Q96G21|IMP4_HUMAN,Q96G21
sp|Q9NV88|INT9_HUMAN,Q9NV88
sp|Q9Y5U9|IR3IP_HUMAN,Q9Y5U9
sp|Q7RTV2|GSTA5_HUMAN,Q7RTV2
sp|P0C1H6|H2BFM_HUMAN,P0C1H6
sp|Q2T9L4|INSY1_HUMAN,Q2T9L4
sp|P20702|ITAX_HUMAN,P20702
sp|Q6ZSG2|INSY2_HUMAN,Q6ZSG2
sp|P23458|JAK1_HUMAN,P23458
sp|Q9H8X2|IPPK_HUMAN,Q9H8X2
sp|P48200|IREB2_HUMAN,P48200
sp|Q9Y573|IPP_HUMAN,Q9Y573
sp|O60674|JAK2_HUMAN,O60674
sp|P05556|ITB1_HUMAN,P05556
sp|Q8IWB1|IPRI_HUMAN,Q8IWB1
sp|P10914|IRF1_HUMAN,P10914
sp|Q96ST2|IWS1_HUMAN,Q96ST2
sp|P01308|INS_HUMAN,P01308
sp|P14316|IRF2_HUMAN,P14316
sp|P52333|JAK3_HUMAN,P52333
sp|Q7Z2G1|H2BWT_HUMAN,Q7Z2G1
sp|Q96DU7|IP3KC_HUMAN,Q96DU7
sp|Q4KMZ1|IQCC_HUMAN,Q4KMZ1
sp|P78413|IRX4_HUMAN,P78413
sp|Q6IPM2|IQCE_HUMAN,Q6IPM2
sp|P78411|IRX5_HUMAN,P78411
sp|Q8N6M8|IQCF1_HUMAN,Q8N6M8
sp|P78412|IRX6_HUMAN,P78412
sp|Q9Y241|HIG1A_HUMAN,Q9Y241
sp|Q9BSH5|HDHD3_HUMAN,Q9BSH5
sp|P10746|HEM4_HUMAN,P10746
sp|Q8N3Y3|LARG2_HUMAN,Q8N3Y3
sp|P0DOY5|HD101_HUMAN,P0DOY5
sp|Q96HZ4|HES6_HUMAN,Q96HZ4
sp|S4R3Y5|HMN11_HUMAN,S4R3Y5
sp|P84074|HPCA_HUMAN,P84074
sp|Q8WVV9|HNRLL_HUMAN,Q8WVV9
sp|P43034|LIS1_HUMAN,P43034
sp|P30511|HLAF_HUMAN,P30511
sp|Q63HM1|KFA_HUMAN,Q63HM1
sp|Q92830|KAT2A_HUMAN,Q92830
sp|P43631|KI2S2_HUMAN,P43631
sp|P39900|MMP12_HUMAN,P39900
sp|Q9Y4B5|MTCL1_HUMAN,Q9Y4B5
sp|Q8N130|NPT2C_HUMAN,Q8N130
